order_id,target,total_items,exported,output_file
00100867,euro-pallet,48,no,
00100868,euro-pallet,30,no,
00100869,rollcontainer,39,no,
00100870,rollcontainer,47,no,
00100871,rollcontainer,19,no,
00100872,rollcontainer,43,no,
00100873,euro-pallet,45,no,
00100874,rollcontainer,33,no,
00100875,euro-pallet,54,no,
00100876,rollcontainer,44,no,
00100877,euro-pallet,43,no,
00100878,rollcontainer,39,no,
00100879,rollcontainer,46,no,
00100880,euro-pallet,58,no,
00100881,euro-pallet,43,no,
00100882,rollcontainer,33,no,
00100883,rollcontainer,49,no,
00100884,rollcontainer,47,no,
00100885,euro-pallet,60,no,
00100886,rollcontainer,20,no,
00100887,rollcontainer,38,no,
00100888,rollcontainer,44,no,
00100889,rollcontainer,15,no,
00100890,euro-pallet,56,no,
00100891,rollcontainer,39,no,
00100892,rollcontainer,21,no,
00100893,euro-pallet,52,no,
00100894,rollcontainer,46,no,
00100895,rollcontainer,22,no,
00100896,rollcontainer,40,no,
00100897,rollcontainer,40,no,
00100898,rollcontainer,36,no,
00100899,rollcontainer,46,no,
00100900,euro-pallet,46,no,
00100901,euro-pallet,50,no,
00100902,rollcontainer,32,no,
00100903,rollcontainer,40,no,
00100904,rollcontainer,45,no,
00100905,euro-pallet,45,no,
00100906,rollcontainer,45,no,
00100907,euro-pallet,42,no,
00100908,euro-pallet,40,no,
00100909,euro-pallet,62,no,
00100910,rollcontainer,42,no,
00100911,euro-pallet,47,no,
00100912,rollcontainer,23,no,
00100913,rollcontainer,44,no,
00100914,rollcontainer,41,no,
00100915,rollcontainer,22,no,
00100916,rollcontainer,22,no,
00100917,euro-pallet,56,no,
00100918,euro-pallet,50,no,
00100919,rollcontainer,47,no,
00100920,euro-pallet,44,no,
00100921,rollcontainer,34,no,
00100922,euro-pallet,56,no,
00100923,euro-pallet,53,no,
00100924,rollcontainer,42,no,
00100925,rollcontainer,16,no,
00100926,rollcontainer,34,no,
00100927,euro-pallet,46,no,
00100928,rollcontainer,33,no,
00100929,rollcontainer,19,no,
00100930,rollcontainer,42,no,
00100931,euro-pallet,63,no,
00100932,euro-pallet,45,no,
00100933,rollcontainer,22,no,
00100934,euro-pallet,43,no,
00100935,euro-pallet,57,no,
00100936,rollcontainer,42,no,
00100937,rollcontainer,46,no,
00100938,rollcontainer,59,no,
00100939,rollcontainer,42,no,
00100940,rollcontainer,34,no,
00100941,euro-pallet,44,no,
00100942,euro-pallet,44,no,
00100943,rollcontainer,33,no,
00100944,rollcontainer,44,no,
00100945,rollcontainer,39,no,
00100946,euro-pallet,52,no,
00100947,rollcontainer,44,no,
00100948,euro-pallet,31,no,
00100949,rollcontainer,62,no,
00100950,euro-pallet,34,no,
00100951,euro-pallet,44,no,
00100952,rollcontainer,37,no,
00100953,euro-pallet,44,no,
00100954,euro-pallet,68,no,
00100955,rollcontainer,44,no,
00100956,euro-pallet,98,no,
00100957,rollcontainer,41,no,
00100958,rollcontainer,43,no,
00100959,rollcontainer,43,no,
00100960,euro-pallet,55,no,
00100961,rollcontainer,51,no,
00100962,euro-pallet,55,no,
00100963,rollcontainer,18,no,
00100964,euro-pallet,59,no,
00100965,rollcontainer,42,no,
00100966,euro-pallet,55,no,
00100967,euro-pallet,53,no,
00100968,euro-pallet,35,no,
00100969,rollcontainer,40,no,
00100970,euro-pallet,62,no,
00100971,rollcontainer,46,no,
00100972,rollcontainer,41,no,
00100973,euro-pallet,50,no,
00100974,rollcontainer,18,no,
00100975,rollcontainer,23,no,
00100976,rollcontainer,36,no,
00100977,rollcontainer,43,no,
00100978,rollcontainer,41,no,
00100979,rollcontainer,39,no,
00100980,rollcontainer,26,no,
00100981,rollcontainer,17,no,
00100982,rollcontainer,40,no,
00100983,euro-pallet,58,no,
00100984,euro-pallet,58,no,
00100985,euro-pallet,59,no,
00100986,euro-pallet,49,no,
00100987,euro-pallet,59,no,
00100988,rollcontainer,23,no,
00100989,euro-pallet,54,no,
00100990,euro-pallet,39,no,
00100991,euro-pallet,56,no,
00100992,euro-pallet,54,no,
00100993,rollcontainer,24,no,
00100994,rollcontainer,37,no,
00100995,rollcontainer,16,no,
00100996,rollcontainer,42,no,
00100997,rollcontainer,47,no,
00100998,rollcontainer,34,no,
00100999,rollcontainer,33,no,
00101000,rollcontainer,33,no,
00101001,euro-pallet,33,no,
00101002,euro-pallet,60,no,
00101003,euro-pallet,36,no,
00101004,euro-pallet,53,no,
00101005,rollcontainer,35,no,
00101006,rollcontainer,35,no,
00101007,euro-pallet,48,no,
00101008,rollcontainer,30,no,
00101009,euro-pallet,43,no,
00101010,euro-pallet,51,no,
00101011,rollcontainer,23,no,
00101012,rollcontainer,34,no,
00101013,euro-pallet,53,no,
00101014,euro-pallet,64,no,
00101015,euro-pallet,49,no,
00101016,rollcontainer,19,no,
00101017,rollcontainer,58,no,
00101018,rollcontainer,35,no,
00101019,rollcontainer,46,no,
00101020,euro-pallet,57,no,
00101021,rollcontainer,45,no,
00101022,euro-pallet,52,no,
00101023,rollcontainer,39,no,
00101024,rollcontainer,39,no,
00101025,rollcontainer,16,no,
00101026,euro-pallet,54,no,
00101027,euro-pallet,32,no,
00101028,rollcontainer,42,no,
00101029,euro-pallet,49,no,
00101030,rollcontainer,26,no,
00101031,euro-pallet,58,no,
00101032,euro-pallet,56,no,
00101033,euro-pallet,56,no,
00101034,rollcontainer,45,no,
00101035,euro-pallet,61,no,
00101036,euro-pallet,38,no,
00101037,euro-pallet,49,no,
00101038,euro-pallet,59,no,
00101039,rollcontainer,40,no,
00101040,rollcontainer,66,no,
00101041,euro-pallet,55,no,
00101042,rollcontainer,29,no,
00101043,euro-pallet,41,no,
00101044,euro-pallet,51,no,
00101045,euro-pallet,55,no,
00101046,euro-pallet,53,no,
00101047,euro-pallet,44,no,
00101048,rollcontainer,45,no,
00101049,rollcontainer,62,no,
00101050,rollcontainer,37,no,
00101051,rollcontainer,38,no,
00101052,rollcontainer,40,no,
00101053,rollcontainer,42,no,
00101054,rollcontainer,46,no,
00101055,rollcontainer,24,no,
00101056,euro-pallet,55,no,
00101057,rollcontainer,19,no,
00101058,rollcontainer,31,no,
00101059,rollcontainer,58,no,
00101060,rollcontainer,34,no,
00101061,euro-pallet,42,no,
00101062,euro-pallet,29,no,
00101063,euro-pallet,64,no,
00101064,rollcontainer,46,no,
00101065,rollcontainer,38,no,
00101066,rollcontainer,44,no,
00101067,rollcontainer,15,no,
00101068,rollcontainer,25,no,
00101069,euro-pallet,55,no,
00101070,rollcontainer,38,no,
00101071,rollcontainer,18,no,
00101072,euro-pallet,62,no,
00101073,euro-pallet,34,no,
00101074,euro-pallet,101,no,
00101075,euro-pallet,53,no,
00101076,euro-pallet,45,no,
00101077,euro-pallet,32,no,
00101078,rollcontainer,38,no,
00101079,euro-pallet,54,no,
00101080,rollcontainer,41,no,
00101081,rollcontainer,38,no,
00101082,rollcontainer,30,no,
00101083,rollcontainer,20,no,
00101084,rollcontainer,27,no,
00101085,rollcontainer,49,no,
00101086,rollcontainer,45,no,
00101087,euro-pallet,44,no,
00101088,euro-pallet,46,no,
00101089,rollcontainer,46,no,
00101090,euro-pallet,53,no,
00101091,rollcontainer,25,no,
00101092,rollcontainer,29,no,
00101093,euro-pallet,41,no,
00101094,rollcontainer,44,no,
00101095,rollcontainer,24,no,
00101096,rollcontainer,39,no,
00101097,euro-pallet,46,no,
00101098,euro-pallet,55,no,
00101099,rollcontainer,36,no,
00101100,euro-pallet,50,no,
00101101,euro-pallet,44,no,
00101102,rollcontainer,21,no,
00101103,euro-pallet,63,no,
00101104,rollcontainer,51,no,
00101105,rollcontainer,18,no,
00101106,rollcontainer,31,no,
00101107,rollcontainer,19,no,
00101108,rollcontainer,42,no,
00101109,rollcontainer,20,no,
00101110,rollcontainer,41,no,
00101111,rollcontainer,49,no,
00101112,rollcontainer,38,no,
00101113,rollcontainer,16,no,
00101114,rollcontainer,20,no,
00101115,rollcontainer,26,no,
00101116,euro-pallet,59,no,
00101117,euro-pallet,63,no,
00101118,rollcontainer,48,no,
00101119,rollcontainer,33,no,
00101120,euro-pallet,52,no,
00101121,rollcontainer,26,no,
00101122,euro-pallet,46,no,
00101123,euro-pallet,45,no,
00101124,euro-pallet,48,no,
00101125,rollcontainer,21,no,
00101126,euro-pallet,44,no,
00101127,rollcontainer,36,no,
00101128,euro-pallet,47,no,
00101129,rollcontainer,17,no,
00101130,rollcontainer,35,no,
00101131,rollcontainer,43,no,
00101132,euro-pallet,23,no,
00101133,euro-pallet,53,no,
00101134,rollcontainer,34,no,
00101135,rollcontainer,15,no,
00101136,rollcontainer,43,no,
00101137,rollcontainer,15,no,
00101138,rollcontainer,38,no,
00101139,rollcontainer,33,no,
00101140,euro-pallet,51,no,
00101141,rollcontainer,31,no,
00101142,rollcontainer,30,no,
00101143,rollcontainer,20,no,
00101144,euro-pallet,50,no,
00101145,euro-pallet,117,no,
00101146,rollcontainer,32,no,
00101147,rollcontainer,36,no,
00101148,rollcontainer,39,no,
00101149,rollcontainer,39,no,
00101150,euro-pallet,55,no,
00101151,rollcontainer,48,no,
00101152,rollcontainer,38,no,
00101153,rollcontainer,46,no,
00101154,rollcontainer,38,no,
00101155,rollcontainer,38,no,
00101156,euro-pallet,49,no,
00101157,euro-pallet,32,no,
00101158,rollcontainer,37,no,
00101159,euro-pallet,43,no,
00101160,rollcontainer,17,no,
00101161,euro-pallet,58,no,
00101162,euro-pallet,47,no,
00101163,rollcontainer,47,no,
00101164,rollcontainer,44,no,
00101165,rollcontainer,45,no,
00101166,rollcontainer,40,no,
00101167,euro-pallet,53,no,
00101168,rollcontainer,20,no,
00101169,rollcontainer,34,no,
00101170,euro-pallet,60,no,
00101171,rollcontainer,42,no,
00101172,rollcontainer,42,no,
00101173,rollcontainer,30,no,
00101174,euro-pallet,56,no,
00101175,rollcontainer,50,no,
00101176,euro-pallet,57,no,
00101177,rollcontainer,17,no,
00101178,euro-pallet,79,no,
00101179,rollcontainer,22,no,
00101180,euro-pallet,38,no,
00101181,rollcontainer,32,no,
00101182,euro-pallet,57,no,
00101183,rollcontainer,36,no,
00101184,rollcontainer,48,no,
00101185,rollcontainer,45,no,
00101186,rollcontainer,35,no,
00101187,rollcontainer,21,no,
00101188,euro-pallet,42,no,
00101189,euro-pallet,43,no,
00101190,rollcontainer,16,no,
00101191,euro-pallet,66,no,
00101192,euro-pallet,45,no,
00101193,euro-pallet,63,no,
00101194,rollcontainer,41,no,
00101195,rollcontainer,47,no,
00101196,rollcontainer,39,no,
00101197,euro-pallet,38,no,
00101198,rollcontainer,32,no,
00101199,rollcontainer,43,no,
00101200,rollcontainer,32,no,
00101201,rollcontainer,32,no,
00101202,euro-pallet,50,no,
00101203,rollcontainer,47,no,
00101204,rollcontainer,44,no,
00101205,rollcontainer,44,no,
00101206,rollcontainer,38,no,
00101207,rollcontainer,32,no,
00101208,rollcontainer,21,no,
00101209,euro-pallet,37,no,
00101210,rollcontainer,41,no,
00101211,euro-pallet,36,no,
00101212,rollcontainer,17,no,
00101213,rollcontainer,16,no,
00101214,euro-pallet,87,no,
00101215,rollcontainer,35,no,
00101216,rollcontainer,37,no,
00101217,rollcontainer,19,no,
00101218,rollcontainer,45,no,
00101219,rollcontainer,43,no,
00101220,euro-pallet,42,no,
00101221,rollcontainer,42,no,
00101222,rollcontainer,44,no,
00101223,euro-pallet,66,no,
00101224,euro-pallet,27,no,
00101225,rollcontainer,43,no,
00101226,rollcontainer,43,no,
00101227,rollcontainer,55,no,
00101228,rollcontainer,31,no,
00101229,rollcontainer,19,no,
00101230,rollcontainer,46,no,
00101231,rollcontainer,23,no,
00101232,euro-pallet,52,no,
00101233,euro-pallet,52,no,
00101234,euro-pallet,42,no,
00101235,rollcontainer,30,no,
00101236,rollcontainer,46,no,
00101237,euro-pallet,31,no,
00101238,rollcontainer,37,no,
00101239,euro-pallet,31,no,
00101240,rollcontainer,34,no,
00101241,euro-pallet,47,no,
00101242,rollcontainer,42,no,
00101243,euro-pallet,39,no,
00101244,rollcontainer,34,no,
00101245,rollcontainer,19,no,
00101246,rollcontainer,46,no,
00101247,euro-pallet,29,no,
00101248,euro-pallet,33,no,
00101249,euro-pallet,45,no,
00101250,euro-pallet,46,no,
00101251,euro-pallet,96,no,
00101252,euro-pallet,52,no,
00101253,rollcontainer,18,no,
00101254,euro-pallet,35,no,
00101255,rollcontainer,38,no,
00101256,euro-pallet,45,no,
00101257,euro-pallet,39,no,
00101258,rollcontainer,52,no,
00101259,euro-pallet,56,no,
00101260,rollcontainer,21,no,
00101261,euro-pallet,44,no,
00101262,rollcontainer,43,no,
00101263,euro-pallet,55,no,
00101264,rollcontainer,44,no,
00101265,rollcontainer,19,no,
00101266,rollcontainer,42,no,
00101267,rollcontainer,44,no,
00101268,euro-pallet,42,no,
00101269,euro-pallet,51,no,
00101270,rollcontainer,41,no,
00101271,rollcontainer,41,no,
00101272,rollcontainer,38,no,
00101273,euro-pallet,45,no,
00101274,euro-pallet,63,no,
00101275,euro-pallet,52,no,
00101276,euro-pallet,38,no,
00101277,rollcontainer,41,no,
00101278,euro-pallet,41,no,
00101279,rollcontainer,37,no,
00101280,rollcontainer,44,no,
00101281,rollcontainer,33,no,
00101282,euro-pallet,56,no,
00101283,rollcontainer,40,no,
00101284,euro-pallet,43,no,
00101285,rollcontainer,35,no,
00101286,euro-pallet,41,no,
00101287,rollcontainer,47,no,
00101288,rollcontainer,36,no,
00101289,euro-pallet,53,no,
00101290,rollcontainer,42,no,
00101291,rollcontainer,51,no,
00101292,rollcontainer,41,no,
00101293,rollcontainer,26,no,
00101294,rollcontainer,38,no,
00101295,rollcontainer,25,no,
00101296,euro-pallet,44,no,
00101297,rollcontainer,43,no,
00101298,rollcontainer,45,no,
00101299,euro-pallet,57,no,
00101300,euro-pallet,45,no,
00101301,rollcontainer,18,no,
00101302,rollcontainer,38,no,
00101303,rollcontainer,20,no,
00101304,euro-pallet,59,no,
00101305,rollcontainer,46,no,
00101306,rollcontainer,31,no,
00101307,euro-pallet,55,no,
00101308,euro-pallet,56,no,
00101309,rollcontainer,45,no,
00101310,euro-pallet,54,no,
00101311,euro-pallet,56,no,
00101312,rollcontainer,33,no,
00101313,euro-pallet,54,no,
00101314,rollcontainer,33,no,
00101315,euro-pallet,55,no,
00101316,rollcontainer,41,no,
00101317,rollcontainer,38,no,
00101318,rollcontainer,38,no,
00101319,rollcontainer,46,no,
00101320,rollcontainer,33,no,
00101321,rollcontainer,37,no,
00101322,euro-pallet,51,no,
00101323,rollcontainer,35,no,
00101324,euro-pallet,55,no,
00101325,rollcontainer,44,no,
00101326,rollcontainer,40,no,
00101327,rollcontainer,32,no,
00101328,rollcontainer,20,no,
00101329,euro-pallet,38,no,
00101330,rollcontainer,46,no,
00101331,rollcontainer,42,no,
00101332,euro-pallet,52,no,
00101333,euro-pallet,78,no,
00101334,rollcontainer,42,no,
00101335,euro-pallet,54,no,
00101336,rollcontainer,47,no,
00101337,euro-pallet,65,no,
00101338,rollcontainer,17,no,
00101339,rollcontainer,59,no,
00101340,euro-pallet,57,no,
00101341,euro-pallet,48,no,
00101342,rollcontainer,33,no,
00101343,rollcontainer,36,no,
00101344,rollcontainer,33,no,
00101345,rollcontainer,44,no,
00101346,rollcontainer,36,no,
00101347,rollcontainer,21,no,
00101348,euro-pallet,40,no,
00101349,euro-pallet,35,no,
00101350,euro-pallet,35,no,
00101351,rollcontainer,36,no,
00101352,euro-pallet,54,no,
00101353,rollcontainer,43,no,
00101354,euro-pallet,48,no,
00101355,rollcontainer,45,no,
00101356,euro-pallet,70,no,
00101357,euro-pallet,52,no,
00101358,rollcontainer,42,no,
00101359,rollcontainer,39,no,
00101360,rollcontainer,22,no,
00101361,rollcontainer,38,no,
00101362,rollcontainer,42,no,
00101363,rollcontainer,33,no,
00101364,euro-pallet,41,no,
00101365,rollcontainer,39,no,
00101366,euro-pallet,51,no,
00101367,rollcontainer,45,no,
00101368,rollcontainer,44,no,
00101369,euro-pallet,55,no,
00101370,rollcontainer,43,no,
00101371,rollcontainer,48,no,
00101372,rollcontainer,59,no,
00101373,rollcontainer,20,no,
00101374,rollcontainer,30,no,
00101375,rollcontainer,39,no,
00101376,rollcontainer,38,no,
00101377,euro-pallet,32,no,
00101378,euro-pallet,58,no,
00101379,euro-pallet,50,no,
00101380,euro-pallet,48,no,
00101381,euro-pallet,44,no,
00101382,euro-pallet,53,no,
00101383,rollcontainer,16,no,
00101384,rollcontainer,43,no,
00101385,euro-pallet,44,no,
00101386,euro-pallet,43,no,
00101387,euro-pallet,55,no,
00101388,euro-pallet,55,no,
00101389,rollcontainer,32,no,
00101390,rollcontainer,48,no,
00101391,rollcontainer,23,no,
00101392,euro-pallet,52,no,
00101393,rollcontainer,44,no,
00101394,euro-pallet,45,no,
00101395,rollcontainer,18,no,
00101396,euro-pallet,63,no,
00101397,rollcontainer,43,no,
00101398,rollcontainer,49,no,
00101399,rollcontainer,45,no,
00101400,rollcontainer,16,no,
00101401,rollcontainer,33,no,
00101402,rollcontainer,37,no,
00101403,euro-pallet,59,no,
00101404,euro-pallet,24,no,
00101405,rollcontainer,40,no,
00101406,euro-pallet,54,no,
00101407,rollcontainer,44,no,
00101408,euro-pallet,42,no,
00101409,rollcontainer,37,no,
00101410,euro-pallet,55,no,
00101411,rollcontainer,49,no,
00101412,euro-pallet,60,no,
00101413,rollcontainer,51,no,
00101414,euro-pallet,55,no,
00101415,rollcontainer,44,no,
00101416,rollcontainer,22,no,
00101417,rollcontainer,49,no,
00101418,rollcontainer,25,no,
00101419,euro-pallet,52,no,
00101420,euro-pallet,51,no,
00101421,rollcontainer,46,no,
00101422,euro-pallet,41,no,
00101423,euro-pallet,33,no,
00101424,rollcontainer,38,no,
00101425,euro-pallet,58,no,
00101426,euro-pallet,55,no,
00101427,rollcontainer,46,no,
00101428,euro-pallet,49,no,
00101429,rollcontainer,45,no,
00101430,rollcontainer,28,no,
00101431,rollcontainer,45,no,
00101432,rollcontainer,43,no,
00101433,euro-pallet,53,no,
00101434,euro-pallet,51,no,
00101435,rollcontainer,36,no,
00101436,rollcontainer,21,no,
00101437,rollcontainer,19,no,
00101438,rollcontainer,37,no,
00101439,euro-pallet,63,no,
00101440,euro-pallet,56,no,
00101441,euro-pallet,32,no,
00101442,euro-pallet,52,no,
00101443,euro-pallet,51,no,
00101444,euro-pallet,47,no,
00101445,rollcontainer,43,no,
00101446,euro-pallet,70,no,
00101447,euro-pallet,44,no,
00101448,rollcontainer,45,no,
00101449,euro-pallet,48,no,
00101450,rollcontainer,33,no,
00101451,euro-pallet,43,no,
00101452,euro-pallet,44,no,
00101453,rollcontainer,51,no,
00101454,rollcontainer,33,no,
00101455,euro-pallet,57,no,
00101456,rollcontainer,39,no,
00101457,rollcontainer,39,no,
00101458,euro-pallet,51,no,
00101459,euro-pallet,91,no,
00101460,rollcontainer,21,no,
00101461,euro-pallet,63,no,
00101462,euro-pallet,60,no,
00101463,rollcontainer,40,no,
00101464,rollcontainer,44,no,
00101465,euro-pallet,55,no,
00101466,rollcontainer,37,no,
00101467,rollcontainer,40,no,
00101468,rollcontainer,44,no,
00101469,rollcontainer,18,no,
00101470,euro-pallet,41,no,
00101471,euro-pallet,23,no,
00101472,rollcontainer,44,no,
00101473,euro-pallet,123,no,
00101474,euro-pallet,54,no,
00101475,rollcontainer,37,no,
00101476,rollcontainer,34,no,
00101477,euro-pallet,42,no,
00101478,rollcontainer,37,no,
00101479,rollcontainer,44,no,
00101480,rollcontainer,42,no,
00101481,rollcontainer,40,no,
00101482,rollcontainer,22,no,
00101483,euro-pallet,34,no,
00101484,rollcontainer,38,no,
00101485,euro-pallet,25,no,
00101486,rollcontainer,34,no,
00101487,euro-pallet,55,no,
00101488,rollcontainer,39,no,
00101489,rollcontainer,33,no,
00101490,euro-pallet,32,no,
00101491,rollcontainer,36,no,
00101492,rollcontainer,41,no,
00101493,rollcontainer,41,no,
00101494,rollcontainer,33,no,
00101495,rollcontainer,32,no,
00101496,rollcontainer,44,no,
00101497,euro-pallet,62,no,
00101498,rollcontainer,39,no,
00101499,euro-pallet,29,no,
00101500,euro-pallet,49,no,
00101501,euro-pallet,60,no,
00101502,euro-pallet,49,no,
00101503,rollcontainer,23,no,
00101504,rollcontainer,41,no,
00101505,euro-pallet,51,no,
00101506,rollcontainer,44,no,
00101507,euro-pallet,56,no,
00101508,euro-pallet,43,no,
00101509,rollcontainer,38,no,
00101510,euro-pallet,50,no,
00101511,rollcontainer,21,no,
00101512,euro-pallet,55,no,
00101513,euro-pallet,50,no,
00101514,euro-pallet,30,no,
00101515,rollcontainer,17,no,
00101516,euro-pallet,55,no,
00101517,euro-pallet,54,no,
00101518,rollcontainer,43,no,
00101519,rollcontainer,44,no,
00101520,rollcontainer,42,no,
00101521,rollcontainer,34,no,
00101522,euro-pallet,61,no,
00101523,rollcontainer,39,no,
00101524,euro-pallet,59,no,
00101525,rollcontainer,42,no,
00101526,euro-pallet,37,no,
00101527,euro-pallet,62,no,
00101528,rollcontainer,31,no,
00101529,euro-pallet,56,no,
00101530,rollcontainer,42,no,
00101531,rollcontainer,39,no,
00101532,rollcontainer,19,no,
00101533,euro-pallet,50,no,
00101534,euro-pallet,51,no,
00101535,euro-pallet,51,no,
00101536,rollcontainer,35,no,
00101537,euro-pallet,42,no,
